candidate_id,stock_code,company_short,event_code,event_type,source_page,matched_term,term_hit_count,date_text,amount_text,shares_text,ratio_text,investor_candidate_count,confidence,auto_status,exclusion_reason,evidence_excerpt,source_url,local_text_file,gold_final_value,review_note
W13-920522-003,920522,纳科诺尔,capital_increase,增资认缴,43,定向发行,9,2022 年 4 月 29 日,3.63 元,168.50 万股,,0,中,保留为Auto候选,,报告期内，公司实施的员工持股计划（已取消）和股权激励计划情况如下： 1、发行人的员工持股计划（已取消） 公司于 2022 年 4 月 29 日、2022 年 5 月 20 日分别召开第三届董事会第十二次会议、2022 年第 三次临时股东大会，审议通过了《关于邢台纳科诺尔精轧科技股份有限公司股票定向发行说明书的 议案》 、 《关于邢台纳科诺尔精轧科技股份有限公司2022 年员工持股计划（草案）的议案》等议案。 公司拟通过实施员工持股计划， 进一步完善公司的激励约束机制， 充分吸引和保留公司的优秀人才。 本次拟发行价格为每股 3.63 元，发行数量 168.50 万股，公司拟安排本次发行募集资金全部用于补 充流动资金，将全部用于支付原材料采购款。 公司于 2022 年 6 月 30 日、2022 年 7 月 19 日分别召开第三届董事会第十三次会议、2022 年第 四次临时股东大会，审议通过了《关于终止 2022 年第一次股票定向发行的议案》 、 《关于终止邢台 纳科诺尔精轧科技股份有限公司 2022 年员工持股计划的议案》等议案。公司经认真研究和审慎决 定，需要对员工持股计划方案进行调整，决定终止本次员工持股计划相关事项，包括终止员工持股 计划草案、员工持股计划管理办法、授予名单等。 公司于 2022 年 7 月 26 日向全国股转公司提交了终止本次股票定向发行的申请。全国股转公司 下发《关于终止邢台纳科诺尔精轧科技股份有限公司股票定向发行审查的决定》 （股转函[2022]1757 号） ，终止了公司股票定向发,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-004,920522,纳科诺尔,capital_increase,增资认缴,32,定向发行,8,2016 年 4 月 5 日,3.63 元,168.50 万股,,0,中,保留为Auto候选,,。2016 年 4 月 5 日，公司召开 2016 年第一次临时股东大会审议通过《关于公司股票转让方式由协议转让 变更为做市转让方式的议案》 。经全国股转公司同意，公司股票自2016 年 8 月 26 日起由协议转让 方式变更为做市转让方式。 （八） 报告期内发行融资情况 1、2022 年第一次定向发行（已取消） 公司于 2022 年 4 月 29 日、2022 年 5 月 20 日分别召开第三届董事会第十二次会议、2022 年第 三次临时股东大会，审议通过了《关于邢台纳科诺尔精轧科技股份有限公司股票定向发行说明书的 议案》 、 《关于邢台纳科诺尔精轧科技股份有限公司 2022 年员工持股计划 （草案） 的议案》 等议案。 公司拟通过实施员工持股计划， 进一步完善公司的激励约束机制， 充分吸引和保留公司的优秀人才。 本次拟发行价格为每股 3.63 元，发行数量 168.50 万股，公司拟安排本次发行募集资金全部用于补 充流动资金，将全部用于支付原材料采购款。 公司于 2022 年 6 月 30 日、2022 年 7 月 19 日分别召开第三届董事会第十三次会议、2022 年第 四次临时股东大会，审议通过了《关于终止 2022 年第一次股票定向发行的议案》 、 《关于终止邢台 纳科诺尔精轧科技股份有限公司 2022 年员工持股计划的议案》等议案。公司经认真研究和审慎决 定，需要对员工持股计划方案进行调整，决定终止本次员工持股计划相关事项，包括终止员工持股 计划草案、员工持股计划管理办法、授予名单等。 公司于 2,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-005,920522,纳科诺尔,capital_increase,增资认缴,29,认购,1,,,,,0,低,保留为Auto候选,,三人已采取相应 措施维持公司控制权稳定，但如果《一致行动协议》解除或失去效力，其他股东之间达成一致行动 协议，或第三方发起收购，公司将面临实际控制人及控制权发生变动的风险。 六、新股发行失败风险 本次新股发行会受到市场环境、投资者偏好、价值判断等诸多因素影响，具有不确定性。若本 次发行过程中出现认购数量不足、 发行后公司市值未达到上市条件等情形， 则将导致本次发行失败。,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-006,920522,纳科诺尔,capital_increase,增资认缴,11,认购,1,,,,,0,低,保留为Auto候选,,公司、 本公司、 纳科 诺尔 指 邢台纳科诺尔精轧科技股份有限公司 纳科诺尔有限、有限公司 指 邢台纳科诺尔极片轧制设备有限公司 常州纳科 指 常州纳科诺尔精密轧制设备有限公司 深圳纳科 指 纳科诺尔智能装备（深圳）有限公司 A 股 指 在中国境内证券交易所上市，以人民币标明面值，以人民币 认购和交易的普通股股票 中国证监会 指 中国证券监督管理委员会 国家发改委 指 中国国家发展和改革委员会 北交所 指 北京证券交易所 全国股转系统 指 全国中小企业股份转让系统 全国股转公司 指 全国中小企业股份转让系统有限责任公司 保荐人、 保荐机构、 主承销商、 国泰君安 指 国泰君安证券股份有限公司 发行人律师、尚公 指 北京市尚公律师事务所 立信会计师、立信 指 立信会计师事务所（特殊普通合伙） 股东大会 指 邢台纳科诺尔精轧科技股份有限公司股东大会 董事会 指 邢台纳科诺尔精轧科技股份有限公司董事会 监事会 指 邢台纳科诺尔精轧科技股份有限公司监事会 《公司法》 指 《中华人民共和国公司法》 《证券法》 指 《中华人民共和国证券法》 《上市规则》 指 《北京证券交易所股票上市规则（试行）》 《公司章程》 指 《邢台纳科诺尔精轧科技股份有限公司章程》，公司现行有 效的公司章程 《公司章程（草案）》 指 《邢台纳科诺尔精轧科技股份有限公司章程（草案）》，发 行人上市后适用 本次发行、 本次公开发行、 本 次公开发行并上市 指 发行人本次向不特定合格投资者公开发行股票并在北京证券 交易所,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-007,920522,纳科诺尔,capital_increase,增资认缴,19,认购,1,,,"90,370,000 股",,0,中,保留为Auto候选,,"择权）。 注： 上述发行费用均不含增值税金额，上述发行费用明细项目合 计数与总额不一致系四舍五入原因造成一；最终发行费用可能由 于金额四舍五入或最终发行结果而有所调整。 承销方式及承销期 承销方式： 余额包销； 承销期： 招股说明书在中国证监会、 北交 所指定报刊刊登之日至主承销商停止接受投资者认购款之日 询价对象范围及其他报价条件 不适用 优先配售对象及条件 不适用 注 1：行使超额配售选择权之前发行后总股本为 90,370,000 股，若全额行使超额配售选择权则发行 后总股本为 93,370,000 股； 注 2： 发行前市盈率为本次发行价格除以每股收益， 每股收益按2022 年度经审计扣除非经常性损益 后的归属于母公司股东的净利润除以本次发行前总股本计算； 注 3： 发行后市盈率为本次发行价格除以每股收益， 每股收益按2022 年度经审计扣除非经常性损益 前后孰低的归属于母公司股东的净利润除以本次发行后总股本计算；行使超额配售选择权前的发行 后市盈率为 12.50 倍，若全额行使超额配售选择权则发行后市盈率为 12.92 倍； 注 4：发行前市净率以本次发行价格除以发行前每股净资产计算； 注 5：发行后市净率以本次发行价格除以发行后每股净资产计算；行使超额配售选择权前的发行后 市净率为 2.30 倍，若全额行使超额配售选择权则发行后市净率为 2.21 倍； 注 6： 发行后基本每股收益以2022 年度经审计扣除非经常性损益前后孰低的归属于母公司股东的净 利润除以本次发行后总股本计算；行使超额配",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-008,920522,纳科诺尔,equity_transfer,股权转让,44,股权转让,4,2018 年 11 月 26 日,,625 万股,,0,中,保留为Auto候选,,邢新基金 2018 年 11 月 26 日 《关于邢台 纳科诺尔精 轧科技股份 有限公司<投 资协议>之补 充协议》、 《关 于邢台纳科 诺尔精轧科 技股份有限 公司<投资协 议>之补充协 议（二）》 付建新、 穆 吉峰、 耿建 华 （1）上市计划；（2） 实际控制人回购条款； （3）对股权转让的限 制 2021 年 11 月 2 日至 2021 年 11 月 24 日， 邢新基金通过大宗交易方式 减持其持有的纳科诺尔的全部 625 万股股票，退出公司； 2021 年 12 月 22 日， 邢新基金与纳 科诺尔、付建新、穆吉峰、耿建华 签署 《解除协议》， 解除上述协议， 并终止协议中各方的一切权利义 务。 京津冀基金、 方正投资 2022 年 10 月 11 日 《定向发行 股票认购合 同之补充协 议》 付建新、 耿 建华 （1） 董事提名权； （2） 股份转让限制；（3） 清算补偿安排；（4） 股份回购安排；（5） 反稀释；（6）无优惠 承诺；（7）知情权； （8）股东保护；（9） 效力恢复条款 京津冀基金、方正投资与付建新、 耿建华分别于 2023 年 4 月 14 日、 2023 年 4 月 20 日签署《定向发行 股票认购合同之补充协议二》，约 定前述股东特殊权利自纳科诺尔 向北京证券交易所递交合格上市 的公开发行股票申请文件并取得 正式受理之日无条件不可撤销地 终止，不附恢复条件。 《承诺函》 穆吉峰 （1）股份处置限制； （2）无优惠承诺 京津冀基金、 方正投资与穆吉峰分,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-009,920522,纳科诺尔,equity_transfer,股权转让,40,转让给,11,2013 年 12 月,1.03 元,,10%,0,中,保留为Auto候选,,付建新、穆吉峰、耿建华为一致行动人 3 耿建华 付建新、穆吉峰、耿建华为一致行动人 （四） 其他披露事项 发行人在新三板挂牌前曾存在股权代持，相关股权代持及代持解除情况如下： 时间 事项 股权变动内容 价格 说明 2013 年 12 月 股权 转让 许建颉将其持有的 400 万 元出资额转让给耿建华 1.03 元/出 资额 代持形成：耿建华代付建新持有 400 万元出资额 2014 年 4 月 股权 转让 耿建华将其持有的 280 万 元出资额转让给赵勇 1.20 元/出 资额 代持解除：耿建华将其代付建新 持有的 280 万元出资额解除代持 2014 年 10 月 股权 转让 耿建华将其持有的 90 万 元出资额中 30 万元、30 万元、15 万元和 15 万元 分别转让给李志刚、张进 修、郑立刚和张庆元 1.60 元/出 资额 代持解除：耿建华将其代付建新 持有的 90 万元出资额解除代持 2014 年 10 月 股权 转让 耿建华将其持有的 30 万 元出资额转让给李淑兰 2.00 元/出 资额 代持解除：耿建华将其代付建新 持有的 30 万元出资额解除代持。 至此，耿建华代付建新持有的 400 万元出资额已全部解除代 持，付建新与耿建华的股权代持 关系解除 （1）2013 年 12 月，许建颉向耿建华转让其所持纳科诺尔有限 400 万元出资额（占注册资本的 10%） ，股权代持形成 2013 年 12 月，有限公司原股东许建颉计划转让其持有的股份，经股东协商后同意,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-010,920522,纳科诺尔,equity_transfer,股权转让,41,股权转让,11,2014 年 4 月,280 万元,,7%,0,中,保留为Auto候选,,"1-2-4-40 形成。 本次股权转让后，纳科诺尔有限名义持股与实际持股情况如下： 序号 登记的股东及股权结构 实际的股东及股权结构 股东姓名 出资额 （万元） 持股比例 （%） 股东姓名 出资额 （万元） 持股比例 （%） 1 付建新 1,600.00 40.00 付建新 2,000.00 50.00 2 穆吉峰 1,200.00 30.00 穆吉峰 1,200.00 30.00 3 耿建华 1,200.00 30.00 耿建华 800.00 20.00 合计 4,000.00 100.00 合计 4,000.00 100.00 （2）2014 年 4 月至 2014 年 10 月，付建新与耿建华股权代持解除 ①2014 年 4 月，付建新将其委托耿建华代持的 280 万元出资额（占注册资本的 7%）转让给赵 勇 2014 年 4 月， 经股东协商同意赵勇以336 万元的对价受让耿建华代付建新持有的公司 280 万元 出资额（占注册资本的 7%） ，付建新最终收取了相关股权转让款。 2014 年 4 月 25 日，纳科诺尔有限股东耿建华与赵勇签订《股权转让协议》 ，约定耿建华将其持 有的纳科诺尔有限 280 万元出资额（占",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-011,920522,纳科诺尔,equity_transfer,股权转让,42,股权转让,13,2014 年 10 月 3 日,90 万元,,2.25%,0,中,保留为Auto候选,,"1-2-4-41 2014 年 10 月 3 日，耿建华与李志刚、张进修、郑立刚、张庆元签订《股权转让协议》 ，约定： 耿建华将其在纳科诺尔有限 90 万元出资额（占注册资本的 2.25%）分别转让给李志刚 30 万元，转 让给张进修 30 万元，转让给郑立刚 15 万元，转让给张庆元 15 万元，转让价格为每 1 元出资额 1.6 元。同日，纳科诺尔有限召开股东会会议并作出决议，同意上述股权转让事项并修改公司章程。 2014 年 10 月，公司办理了工商登记变更，本次股权转让完成后，纳科诺尔有限名义持股与实 际持股情况如下： 序号 登记的股东及股权结构 实际的股东及股权结构 股东姓名 出资额 （万元） 持股比例 （%） 股东姓名 出资额 （万元） 持股比例 （%） 1 付建新 1,600.00 40.00 付建新 1,630.00 40.75 2 穆吉峰 1,200.00 30.00 穆吉峰 1,200.00 30.00 3 耿建华 830.00 20.75 耿建华 800.00 20.00 4 赵勇 280.00 7.00 赵勇 280.00 7.00 5 李志刚 30.00 0.75 李志刚 30.00 0.75 6 张进修 30.00 0.75 张进修 30.00 0.75 7",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-012,920522,纳科诺尔,equity_transfer,股权转让,51,股权转让,4,2020 年 5 月,40.00 万元,,8.00%,0,中,保留为Auto候选,,对外投资单位名称 投资金额 投资比例 付建新 董事长 北京晨赢科技有限公司 40.00 万元 8.00% 蔡军志 财务总监 邢台君信税务师事务所 9.50 万元 86.36% 邢台欣欣税务师事务所 有限公司 2.75 万元 5.00% 注 1：2020 年 5 月，付建新与何茂林签署了《股权转让协议》将其持有的北京晨赢科技有限公司40 万元出资额转让给何茂林，同日北京晨赢科技有限公司召开股东会并作出决议，同意该股权转让事 项，本次股权转让后，付建新不再持有北京晨赢科技有限持有公司股权，工商手续正在变更中。 注 2：邢台欣欣税务师事务所有限公司已于 2008 年 2 月被吊销。 注 3：邢台君信税务师事务所已于 2023 年 5 月注销。 （四） 其他披露事项 1、董事、监事及高级管理人员的兼职情况,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-013,920522,纳科诺尔,equity_transfer,股权转让,115,大宗交易,2,2020 年 7 月,,,5%,0,中,保留为Auto候选,,公司财务总监，2020 年 7 月离任 7 任华 曾任公司董事，2021 年 12 月离任 8 楚叶飞 曾任公司监事，2020 年 8 月离任 9 孟祥聚 曾任公司副总经理，2020 年 7 月离任 10 邢新基金 报告期内，曾直接持有发行人 5%以上股份的股东。2021 年 11 月，通过大宗交易方式退出 11 亿禾兴业（北京）资产 管理有限公司 报告期内，曾通过 邢新基金间接持有公司 5%以上的股份。 2021 年 11 月，邢新基金通过大宗交易方式退出 12 邢台汇特金增材制造有 限公司（已注销） 实际控制人付建新配偶的妹妹范磊曾持汇特金 38%的股权， 并担任执行董事、 总经理兼法定代表人， 并于2019 年 9 月退 出。该公司于 2022 年 11 月注销 13 河北力滔电池材料有限 公司 实际控制人付建新的配偶曾担任该公司的董事， 2020 年 10 月离任 14 邢台富纳企业管理合伙 企业（有限合伙） 董事会秘书吴民强担任执行事务合伙人，该企业于 2023 年 3 月注销 15 邢台富良企业管理合伙 企业（有限合伙） 董事会秘书吴民强担任执行事务合伙人，该企业于 2023 年 3 月注销 16 邢台富虹企业管理合伙 企业（有限合伙） 董事会秘书吴民强担任执行事务合伙人，该企业于 2023 年 3 月注销 17 邢台智导机械制造有限 公司 公司前董事穆立巍前妻张丽红曾持有 70%的股权，担任执行 董事兼任法定代表人，双方于 2019 年 12 月离婚 18 邢台聚海商,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-014,920522,纳科诺尔,equity_transfer,股权转让,45,股份回购,2,2023 年 1 月 11 日,,,,0,中,保留为Auto候选,,1-2-4-44 北京证券交易所递交合格上市的 公开发行股票申请文件并取得正 式受理之日无条件不可撤销地终 止，不附恢复条件。 发行人控股股东、实际控制人付建新、穆吉峰、耿建华与邢新基金签署过的投资协议包括其所 涉及的股份回购条款已经彻底终止，邢新基金已经通过大宗交易方式退出，发行人及其控股股东、 实际控制人不会承担任何合同义务；发行人控股股东、实际控制人付建新、耿建华和京津冀基金、 方正投资之间签署的协议中涉及特殊股东权利的条款自纳科诺尔向北京证券交易所递交合格上市 的公开发行股票申请文件并取得正式受理之日无条件不可撤销地终止，不附恢复条件；发行人控股 股东、实际控制人穆吉峰向京津冀基金、方正投资出具的《承诺函》所涉及的特殊权利条款自纳科 诺尔向北京证券交易所递交合格上市的公开发行股票申请文件并取得正式受理之日无条件不可撤 销地终止，不附恢复条件。 七、 发行人的分公司、控股子公司、参股公司情况 （一） 分公司情况 截至本招股说明书签署日，发行人共有 1 家分公司，该分公司的基本情况如下： 公司名称 常州纳科诺尔精密轧制设备有限公司分公司 统一社会信用代码 91320412MAC7PQ74XM 负责人 付博昂 成立时间 2023 年 1 月 11 日 注册地址 常州市武进区前黄镇谭庄村委大坟头 100 号 经营范围 一般项目：通用设备制造（不含特种设备制造）；专用设备制造 （不含许可类专业设备制造）；智能基础制造装备,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-015,920522,纳科诺尔,equity_transfer,股权转让,110,股份转让,1,2023 年 4 月 4 日,,,,0,低,排除为转让系统语境,页面仅出现全国股转系统/公开转让，未出现明确转让方、受让方或回购主体,1-2-4-109 护公司和全体股东的合法权益。 （四）独立董事制度的建立健全及运行情况 为了进一步完善公司治理结构，根据《公司法》 《全国中小企业股份转让系统挂牌公司治理规 则》等有关规定，公司制定了《独立董事工作制度》 。截至本招股说明书签署日，公司独立董事人 数为 3 名，符合相关规定。公司独立董事自聘任以来严格按照法律、法规、规范性文件及《公司章 程》和《独立董事工作制度》的规定履行职责，积极出席董事会会议，为本公司的重大决策提供专 业及建设性的意见，认真监督管理层的工作，对本公司依照法人治理结构规范运作起到了积极的作 用。 （五）董事会秘书制度的建立健全及运行情况 公司设立董事会秘书 1 名， 作为信息披露事务负责人， 负责公司股东大会和董事会会议的筹备、 信息披露事务、投资者关系管理等事宜。 截至本招股说明书签署日，公司董事会秘书严格按照《公司章程》 《董事会秘书工作细则》等 有关规定积极履行职责， 保障了董事会各项工作的顺利开展， 在完善公司治理结构、 落实三会制度、 规范公司运作与中介机构的配合协调等方面发挥了重要作用。 （六）董事会专门委员会制度的建立健全及运行情况 2023 年 4 月 4 日，公司召开第三届董事会第二十四次会议，审议通过了《关于制定董事会专门 委员会工作细则的议案 》 ，并选举了董事会各专门委员会委员。目前，董事会专门委员,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-016,920522,纳科诺尔,equity_snapshot,股权快照,40,持股数量,3,2013 年 12 月,1.03 元,,,0,中,保留为Auto候选,,1-2-4-39 尚未完成解除限售。 注 2：公司董事、总经理李志刚由激励计划授予的限制性股票第一个限售期届满，由于其关于本次 发行的承诺仍需继续限售。 注 3：公司前十名自然人股东赵勇及饶燕持股数量的变化系其通过二级市场自由交易。 （三） 主要股东间关联关系的具体情况 序号 关联方股东名称 关联关系描述 1 付建新 付建新、穆吉峰、耿建华为一致行动人 2 穆吉峰 付建新、穆吉峰、耿建华为一致行动人 3 耿建华 付建新、穆吉峰、耿建华为一致行动人 （四） 其他披露事项 发行人在新三板挂牌前曾存在股权代持，相关股权代持及代持解除情况如下： 时间 事项 股权变动内容 价格 说明 2013 年 12 月 股权 转让 许建颉将其持有的 400 万 元出资额转让给耿建华 1.03 元/出 资额 代持形成：耿建华代付建新持有 400 万元出资额 2014 年 4 月 股权 转让 耿建华将其持有的 280 万 元出资额转让给赵勇 1.20 元/出 资额 代持解除：耿建华将其代付建新 持有的 280 万元出资额解除代持 2014 年 10 月 股权 转让 耿建华将其持有的 90 万 元出资额中 30 万元、30 万元、15 万元和 15 万元 分别转让给李志刚、张进 修、郑立刚和张庆元 1.60 元/出 资额 代持解除：耿建华将其代付建新 持有的 90 万元出资额解除代持 2014 年,https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-017,920522,纳科诺尔,equity_snapshot,股权快照,41,持股比例,4,2014 年 4 月,280 万元,,7%,0,中,保留为Auto候选,,"1-2-4-40 形成。 本次股权转让后，纳科诺尔有限名义持股与实际持股情况如下： 序号 登记的股东及股权结构 实际的股东及股权结构 股东姓名 出资额 （万元） 持股比例 （%） 股东姓名 出资额 （万元） 持股比例 （%） 1 付建新 1,600.00 40.00 付建新 2,000.00 50.00 2 穆吉峰 1,200.00 30.00 穆吉峰 1,200.00 30.00 3 耿建华 1,200.00 30.00 耿建华 800.00 20.00 合计 4,000.00 100.00 合计 4,000.00 100.00 （2）2014 年 4 月至 2014 年 10 月，付建新与耿建华股权代持解除 ①2014 年 4 月，付建新将其委托耿建华代持的 280 万元出资额（占注册资本的 7%）转让给赵 勇 2014 年 4 月， 经股东协商同意赵勇以336 万元的对价受让耿建华代付建新持有的公司 280 万元 出资额（占注册资本的 7%） ，付建新最终收取了相关股权转让款。 2014 年 4 月 25 日，纳科诺尔有限股东耿建华与赵勇签订《股权转让协议》 ，约定耿建华将其持 有的纳科诺尔有限 280 万元出资额（占注册资本的 7%）转让给赵勇。同日，纳科诺尔有限召开股 东会会议并作出决议，同意上述股权转让事项并修改公司章程。 2014 年 5 月，公司",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-018,920522,纳科诺尔,equity_snapshot,股权快照,42,持股比例,2,2014 年 10 月,1.6 元,,0.75%,0,中,保留为Auto候选,,"额 1.6 元。同日，纳科诺尔有限召开股东会会议并作出决议，同意上述股权转让事项并修改公司章程。 2014 年 10 月，公司办理了工商登记变更，本次股权转让完成后，纳科诺尔有限名义持股与实 际持股情况如下： 序号 登记的股东及股权结构 实际的股东及股权结构 股东姓名 出资额 （万元） 持股比例 （%） 股东姓名 出资额 （万元） 持股比例 （%） 1 付建新 1,600.00 40.00 付建新 1,630.00 40.75 2 穆吉峰 1,200.00 30.00 穆吉峰 1,200.00 30.00 3 耿建华 830.00 20.75 耿建华 800.00 20.00 4 赵勇 280.00 7.00 赵勇 280.00 7.00 5 李志刚 30.00 0.75 李志刚 30.00 0.75 6 张进修 30.00 0.75 张进修 30.00 0.75 7 郑立刚 15.00 0.375 郑立刚 15.00 0.375 8 张庆元 15.00 0.375 张庆元 15.00 0.375 合计 4,000.00 100.00 合计 4,000.00 100.00 ③2014 年 10 月，付建新将其委托耿建华代持的 30 万元出资额（占注册资本的 0.75%）转让给 李淑兰，股权代持解除 2014 年 10 月，经股东协商同意李淑兰以 60 万元的对价受让耿建华代付建新持有的公司 30 万 元出资额（占注册资本的 0.75%） ，付建新最终收取了相关股权转让款。 201",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-019,920522,纳科诺尔,equity_snapshot,股权快照,29,持股比例,1,,,"2,000.00 万股",38.29%,0,中,保留为Auto候选,,"。根据付建新、穆吉峰及耿建华签署 的《一致行动人协议》 ，三人合计控制发行人 38.29%的股份。按本次拟公开发行 2,000.00 万股计算 （不考虑超额配售选择权） ，发行后付建新、穆吉峰及耿建华三人合计控制公司的股权比例将被进 一步稀释至 29.82%。 公开发行后付建新、 穆吉峰及耿建华三人持股比例较低， 虽然三人已采取相应 措施维持公司控制权稳定，但如果《一致行动协议》解除或失去效力，其他股东之间达成一致行动 协议，或第三方发起收购，公司将面临实际控制人及控制权发生变动的风险。 六、新股发行失败风险 本次新股发行会受到市场环境、投资者偏好、价值判断等诸多因素影响，具有不确定性。若本 次发行过程中出现认购数量不足、 发行后公司市值未达到上市条件等情形， 则将导致本次发行失败。",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-020,920522,纳科诺尔,equity_snapshot,股权快照,8,持股比例,1,,,"2,000.00 万股",38.29%,0,中,保留为Auto候选,,"华。根据付建新、穆吉峰及耿建华签署 的《一致行动人协议》 ，三人合计控制发行人38.29%的股份。按本次拟公开发行 2,000.00 万股计算 （不考虑超额配售选择权） ，发行后付建新、穆吉峰及耿建华三人合计控制公司的股权比例将被进 一步稀释至 29.82%。 公开发行后付建新、 穆吉峰及耿建华三人持股比例较低， 虽然三人已采取相应 措施维持公司控制权稳定，但如果《一致行动协议》解除或失去效力，其他股东之间达成一致行动 协议，或第三方发起收购，公司将面临实际控制人及控制权发生变动的风险。",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-021,920522,纳科诺尔,equity_snapshot,股权快照,34,持股数量,2,,,,5%,1,中,保留为Auto候选,,"公司控股股东、实际控制人情况详见本招股说明书 “第二节 概览”之“二、发行人及其控股 股东、实际控制人的情况”之“（二）发行人控股股东、实际控制人情况”。 （二） 持有发行人 5%以上股份的其他主要股东 截至本招股说明书签署日，持有发行人 5%以上股份的其他主要股东情况如下： 序号 名称 持股数量（股） 持股比例（%） 1 京津冀产业协同发展投资基金（有限合伙） 8,000,000 11.37 2 湾区产融投资（广州）有限公司 4,808,825 6.83 截至本招股说明书签署日，上述股东基本情况如下： 1、京津冀产业协同发展投资基金（有限合伙） 京津冀基金的基本情况如下： 名称 京津冀产业协同发展投资基金（有限合伙） 统一社会信用代码 91130600MA0939HK85 主要经营场所 中国 （河北） 自由贸易试验区雄安片区容城县雄安市民服务中心企业办",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
W13-920522-022,920522,纳科诺尔,equity_snapshot,股权快照,37,持股比例,2,2018 年 1 月 17 日,"4,000,000 万元",,,2,高,保留为Auto候选,,"1-2-4-36 序号 股东名称 出资额（万元） 持股比例（%） 1 粤港澳大湾区产融投资有限公司 300,000.00 100.00 合计 300,000.00 100.00 粤港澳大湾区产融投资有限公司的基本登记信息如下： 名称 粤港澳大湾区产融投资有限公司 统一社会信用代码 91440101MA5APB7Y43 住所 广州市增城区新塘镇民营西一路 7 号 6 层 605 单元 注册资本 4,000,000 万元人民币 法定代表人 张大林 类型 有限责任公司（台港澳与境内合资） 经营范围 企业财务咨询服务；企业自有资金投资；项目投资（不含许可经营项目， 法律法规禁止经营的项目不得经营）；房地产投资（不含许可经营项目， 法律法规禁止经营的项目不得经营） 成立日期 2018 年 1 月 17 日 经营期限 2018 年 1 月 17 日至长期 粤港澳大湾区产融投资有限公司的股东出资情况如下： 序号 股东名称 出资额（万元） 持股比例（%） 1 广州产融协同投资发展合伙企业（有限合伙） 785,000.00 19.625 2 广州硕昊投资合伙企业（有限合伙） 300,000.00 7.50 3 国城控股集团有限公司 230,000.00 5",https://www.bse.cn/disclosure/2023/2023-10-30/1698659303_685783.pdf,data/source_texts/920522_W3-2023-BSE009_920522.txt,,待人工回原文页确认
